aircraft_id,time_id,total_flight_hours,total_flight_cycles
XY-UGI,196,2.0,2
XY-UGI,197,4.0,2
XY-UGI,198,5.0,3
XY-UGI,199,6.0,2
XY-UGI,200,4.0,1
XY-UGI,201,9.0,4
XY-UGI,203,6.0,2
XY-UGI,204,1.0,1
XY-UGI,205,3.0,1
XY-UGI,206,5.0,3
XY-UGI,209,7.0,2
XY-UGI,211,2.0,2
XY-UGI,213,4.0,1
XY-UGI,214,4.0,2
XY-UGI,216,5.0,3
XY-UGI,217,3.0,2
XY-UGI,218,4.0,1
XY-UGI,219,2.0,1
XY-UGI,220,2.0,1
XY-UGI,222,4.0,2
XY-UGI,223,4.0,1
XY-UGI,224,11.0,4
XY-UGI,225,1.0,1
XY-UGI,226,7.0,2
XY-UGI,227,5.0,1
XY-UGI,228,8.0,2
XY-UGI,229,2.0,2
XY-UGI,230,2.0,1
XY-UGI,232,1.0,1
XY-UGI,234,4.0,1
XY-UGI,235,3.0,1
XY-UGI,236,1.0,1
XY-UGI,237,7.0,3
XY-UGI,238,8.0,3
XY-UGI,239,1.0,1
XY-UGI,241,4.0,1
XY-UGI,244,3.0,1
XY-UGI,245,7.0,2
XY-UGI,246,4.0,1
XY-UGI,247,5.0,2
XY-UGI,248,1.0,1
XY-UGI,249,3.0,2
XY-UGI,250,9.0,3
XY-UGI,251,2.0,2
XY-UGI,252,2.0,2
XY-UGI,253,7.0,2
XY-UGI,254,9.0,2
XY-UGI,259,3.0,1
XY-UGI,260,3.0,1
XY-UGI,262,4.0,2
XY-UGI,263,1.0,1
XY-UGI,264,4.0,1
XY-UGI,269,7.0,2
XY-UGI,270,2.0,1
XY-UGI,271,1.0,1
XY-UGI,273,8.0,2
XY-UGI,274,3.0,2
XY-UGI,275,1.0,1
XY-UGI,276,4.0,1
XY-UGI,277,9.0,2
XY-UGI,278,9.0,3
XY-UGI,280,3.0,2
XY-UGI,282,1.0,1
XY-UGI,283,5.0,1
XY-UGI,284,1.0,1
XY-UGI,285,9.0,2
XY-UGI,286,1.0,1
XY-UGI,287,6.0,4
XY-UGI,288,4.0,2
XY-UGI,289,1.0,1
XY-UGI,290,2.0,2
XY-UGI,291,2.0,1
XY-UGI,292,6.0,2
XY-UGI,295,1.0,1
XY-UGI,296,3.0,2
XY-UGI,297,2.0,1
XY-UGI,299,2.0,2
XY-UGI,301,2.0,2
XY-UGI,302,1.0,1
XY-UGI,303,5.0,2
XY-UGI,305,8.0,2
XY-UGI,306,2.0,1
XY-UGI,308,5.0,2
XY-UGI,309,8.0,2
XY-UGI,310,4.0,2
XY-UGI,311,4.0,1
XY-UGI,313,5.0,1
XY-UGI,314,1.0,1
XY-UGI,315,2.0,2
XY-UGI,317,4.0,2
XY-UGI,318,3.0,2
XY-UGI,319,7.0,3
XY-UGI,320,6.0,3
XY-UGI,321,6.0,3
XY-UGI,322,3.0,2
XY-UGI,323,2.0,1
XY-UGI,325,11.0,3
XY-UGI,326,1.0,1
XY-UGI,327,2.0,2
XY-UGI,328,4.0,2
XY-UGI,329,5.0,1
XY-UGI,330,6.0,2
XY-UGI,331,9.0,2
XY-UGI,332,9.0,3
XY-UGI,333,12.0,3
XY-UGI,334,1.0,1
XY-UGI,335,6.0,2
XY-UGI,336,5.0,1
XY-UGI,337,7.0,3
XY-UGI,338,2.0,2
XY-UGI,339,13.0,4
XY-UGI,340,2.0,2
XY-UGI,343,5.0,1
XY-UGI,344,2.0,2
XY-UGI,345,3.0,1
XY-UGI,346,1.0,1
XY-UGI,347,4.0,2
XY-UGI,349,8.0,3
XY-UGI,350,2.0,1
XY-UGI,351,3.0,1
XY-UGI,352,1.0,1
XY-UGI,354,3.0,1
XY-UGI,355,6.0,2
XY-UGI,357,11.0,3
XY-UGI,358,2.0,1
XY-UGI,359,5.0,1
XY-UGI,360,5.0,2
XY-UGI,361,6.0,2
XY-UGI,363,2.0,2
XY-UGI,364,2.0,2
XY-UIU,1,1.0,1
XY-UIU,2,6.0,2
XY-UIU,4,3.0,1
XY-UIU,5,1.0,1
XY-UIU,7,1.0,1
XY-UIU,8,8.0,3
XY-UIU,9,8.0,3
XY-UIU,10,5.0,3
XY-UIU,11,4.0,1
XY-UIU,12,6.0,3
XY-UIU,14,5.0,1
XY-UIU,16,1.0,1
XY-UIU,17,5.0,2
XY-UIU,18,1.0,1
XY-UIU,21,2.0,2
XY-UIU,22,5.0,2
XY-UIU,24,2.0,2
XY-UIU,25,7.0,3
XY-UIU,26,6.0,2
XY-UIU,27,2.0,1
XY-UIU,28,5.0,1
XY-UIU,29,3.0,2
XY-UIU,31,4.0,1
XY-UIU,32,2.0,1
XY-UIU,33,5.0,1
XY-UIU,34,1.0,1
XY-UIU,35,3.0,1
XY-UIU,36,4.0,1
XY-UIU,37,1.0,1
XY-UIU,38,1.0,1
XY-UIU,39,6.0,2
XY-UIU,40,4.0,2
XY-UIU,42,1.0,1
XY-UIU,44,5.0,2
XY-UIU,45,5.0,4
XY-UIU,46,8.0,3
XY-UIU,49,4.0,1
XY-UIU,50,4.0,2
XY-UIU,51,4.0,1
XY-UIU,52,7.0,2
XY-UIU,53,9.0,3
XY-UIU,55,7.0,2
XY-UIU,56,3.0,1
XY-UIU,57,7.0,3
XY-UIU,59,6.0,3
XY-UIU,60,3.0,2
XY-UIU,61,5.0,1
XY-UIU,62,8.0,2
XY-UIU,64,3.0,1
XY-UIU,65,8.0,2
XY-UIU,66,6.0,2
XY-UIU,67,6.0,2
XY-UIU,68,1.0,1
XY-UIU,69,7.0,3
XY-UIU,71,3.0,1
XY-UIU,72,2.0,1
XY-UIU,73,3.0,1
XY-UIU,75,2.0,1
XY-UIU,76,5.0,1
XY-UIU,77,9.0,3
XY-UIU,78,2.0,1
XY-UIU,80,3.0,2
XY-UIU,81,7.0,2
XY-UIU,83,3.0,1
XY-UIU,84,1.0,1
XY-UIU,85,1.0,1
XY-UIU,86,9.0,3
XY-UIU,87,6.0,2
XY-UIU,88,4.0,1
XY-UIU,89,7.0,2
XY-UIU,92,1.0,1
XY-UIU,94,5.0,2
XY-UIU,95,1.0,1
XY-UIU,96,6.0,2
XY-UIU,97,3.0,2
XY-UIU,98,3.0,2
XY-UIU,99,4.0,1
XY-UIU,102,9.0,3
XY-UIU,103,2.0,2
XY-UIU,104,6.0,2
XY-UIU,105,5.0,2
XY-UIU,106,8.0,3
XY-UIU,107,5.0,3
XY-UIU,108,7.0,2
XY-UIU,109,1.0,1
XY-UIU,111,9.0,2
XY-UIU,112,8.0,2
XY-UIU,113,5.0,2
XY-UIU,114,4.0,2
XY-UIU,115,1.0,1
XY-UIU,116,7.0,3
XY-UIU,117,5.0,1
XY-UIU,121,5.0,2
XY-UIU,122,3.0,1
XY-UIU,123,3.0,2
XY-UIU,124,2.0,2
XY-UIU,126,5.0,1
XY-UIU,127,8.0,3
XY-UIU,128,5.0,3
XY-UIU,129,8.0,3
XY-UIU,130,7.0,4
XY-UIU,131,4.0,1
XY-UIU,132,3.0,1
XY-UIU,133,9.0,3
XY-UIU,134,4.0,2
XY-UIU,135,3.0,2
XY-UIU,136,3.0,1
XY-UIU,137,5.0,1
XY-UIU,139,3.0,3
XY-UIU,141,2.0,1
XY-UIU,142,4.0,1
XY-UIU,143,1.0,1
XY-UIU,146,3.0,1
XY-UIU,148,4.0,1
XY-UIU,149,3.0,1
XY-UIU,150,2.0,1
XY-UIU,151,5.0,1
XY-UIU,152,1.0,1
XY-UIU,155,3.0,2
XY-UIU,156,2.0,1
XY-UIU,157,5.0,2
XY-UIU,158,2.0,1
XY-UIU,159,1.0,1
XY-UIU,160,5.0,2
XY-UIU,161,7.0,2
XY-UIU,162,3.0,2
XY-UIU,163,4.0,2
XY-UIU,164,1.0,1
XY-UIU,166,2.0,1
XY-UIU,168,2.0,1
XY-UIU,169,1.0,1
XY-UIU,170,2.0,2
XY-UIU,171,5.0,1
XY-UIU,172,4.0,1
XY-UIU,173,4.0,1
XY-UIU,174,1.0,1
XY-UIU,175,9.0,2
XY-UIU,176,8.0,2
XY-UIU,178,3.0,3
XY-UIU,179,5.0,3
XY-UIU,180,3.0,2
XY-UIU,181,6.0,3
XY-UIU,182,4.0,1
XY-UIU,184,8.0,3
XY-UIU,185,5.0,3
XY-UIU,186,10.0,3
XY-UIU,187,3.0,2
XY-UIU,188,5.0,2
XY-UIU,189,1.0,1
XY-UIU,190,3.0,2
XY-UIU,191,1.0,1
XY-UIU,192,4.0,2
XY-UIU,193,3.0,2
XY-UIU,194,1.0,1
XY-UIU,195,5.0,3
XY-UIU,196,5.0,2
XY-UIU,197,5.0,1
XY-UIU,199,6.0,2
XY-UIU,200,6.0,2
XY-UIU,201,3.0,1
XY-UIU,202,1.0,1
XY-UIU,203,2.0,1
XY-UIU,204,8.0,3
XY-UIU,205,5.0,2
XY-UIU,206,2.0,1
XY-UIU,207,1.0,1
XY-UIU,210,2.0,2
XY-UIU,212,8.0,2
XY-UIU,213,8.0,3
XY-UIU,214,4.0,1
XY-UIU,215,3.0,2
XY-UIU,216,1.0,1
XY-UIU,217,5.0,2
XY-UIU,218,1.0,1
XY-UIU,219,5.0,2
XY-UIU,220,1.0,1
XY-UIU,221,6.0,2
XY-UIU,222,7.0,2
XY-UIU,223,3.0,1
XY-UIU,224,5.0,3
XY-UIU,225,4.0,1
XY-UIU,226,2.0,2
XY-UIU,227,2.0,2
XY-UIU,228,2.0,2
XY-UIU,229,5.0,1
XY-UIU,231,1.0,1
XY-UIU,232,1.0,1
XY-UIU,235,4.0,2
XY-UIU,236,8.0,4
XY-UIU,237,2.0,1
XY-UIU,238,6.0,2
XY-UIU,239,2.0,1
XY-UIU,240,1.0,1
XY-UIU,241,4.0,2
XY-UIU,242,1.0,1
XY-UIU,244,1.0,1
XY-UIU,245,1.0,1
XY-UIU,246,1.0,1
XY-UIU,247,6.0,2
XY-UIU,248,3.0,2
XY-UIU,249,2.0,2
XY-UIU,250,2.0,2
XY-UIU,252,2.0,2
XY-UIU,253,11.0,5
XY-UIU,254,5.0,1
XY-UIU,256,10.0,2
XY-UIU,258,3.0,1
XY-UIU,260,2.0,2
XY-UIU,261,1.0,1
XY-UIU,262,12.0,4
XY-UIU,264,1.0,1
XY-UIU,265,4.0,1
XY-UIU,266,1.0,1
XY-UIU,267,3.0,3
XY-UIU,268,5.0,2
XY-UIU,269,4.0,2
XY-UIU,270,5.0,3
XY-UIU,271,7.0,2
XY-UIU,272,3.0,2
XY-UIU,273,4.0,3
XY-UIU,275,3.0,1
XY-UIU,276,1.0,1
XY-UIU,277,1.0,1
XY-UIU,278,1.0,1
XY-UIU,279,5.0,2
XY-UIU,280,4.0,1
XY-UIU,281,6.0,3
XY-UIU,283,4.0,1
XY-UIU,284,1.0,1
XY-UIU,285,3.0,2
XY-UIU,286,3.0,1
XY-UIU,287,6.0,4
XY-UIU,288,1.0,1
XY-UIU,290,6.0,2
XY-UIU,291,3.0,1
XY-UIU,294,6.0,4
XY-UIU,295,2.0,1
XY-UIU,297,2.0,1
XY-UIU,298,9.0,2
XY-UIU,301,4.0,1
XY-UIU,302,3.0,1
XY-UIU,303,6.0,2
XY-UIU,305,10.0,3
XY-UIU,306,4.0,2
XY-UIU,307,1.0,1
XY-UIU,309,8.0,4
XY-UIU,310,6.0,4
XY-UIU,311,2.0,2
XY-UIU,312,4.0,1
XY-UIU,313,3.0,3
XY-UIU,315,2.0,2
XY-UIU,316,3.0,1
XY-UIU,318,2.0,2
XY-UIU,319,3.0,2
XY-UIU,320,7.0,2
XY-UIU,323,2.0,1
XY-UIU,325,7.0,2
XY-UIU,326,4.0,1
XY-UIU,327,2.0,1
XY-UIU,328,5.0,1
XY-UIU,329,8.0,2
XY-UIU,330,2.0,1
XY-UIU,331,2.0,2
XY-UIU,332,4.0,1
XY-UIU,333,3.0,1
XY-UIU,334,2.0,1
XY-UIU,335,8.0,2
XY-UIU,336,7.0,2
XY-UIU,338,4.0,1
XY-UIU,339,2.0,2
XY-UIU,340,4.0,1
XY-UIU,341,3.0,2
XY-UIU,342,1.0,1
XY-UIU,343,2.0,2
XY-UIU,344,1.0,1
XY-UIU,345,3.0,2
XY-UIU,346,9.0,2
XY-UIU,347,11.0,3
XY-UIU,348,5.0,1
XY-UIU,349,1.0,1
XY-UIU,351,5.0,1
XY-UIU,352,5.0,1
XY-UIU,353,3.0,1
XY-UIU,356,6.0,2
XY-UIU,357,4.0,1
XY-UIU,359,3.0,1
XY-UIU,360,1.0,1
XY-UIU,361,3.0,1
XY-UIU,362,8.0,2
XY-UIU,363,5.0,2
XY-UIU,364,4.0,1
XY-ULG,1,3.0,2
XY-ULG,3,4.0,1
XY-ULG,4,1.0,1
XY-ULG,7,10.0,2
XY-ULG,8,5.0,2
XY-ULG,9,2.0,2
XY-ULG,10,1.0,1
XY-ULG,11,3.0,1
XY-ULG,12,3.0,2
XY-ULG,13,5.0,1
XY-ULG,14,3.0,1
XY-ULG,15,9.0,3
XY-ULG,16,4.0,1
XY-ULG,17,6.0,2
XY-ULG,18,5.0,1
XY-ULG,19,6.0,2
XY-ULG,21,3.0,1
XY-ULG,22,6.0,2
XY-ULG,23,2.0,2
XY-ULG,24,5.0,1
XY-ULG,25,9.0,3
XY-ULG,26,2.0,1
XY-ULG,27,7.0,4
XY-ULG,28,5.0,1
XY-ULG,29,1.0,1
XY-ULG,30,4.0,2
XY-ULG,31,6.0,3
XY-ULG,32,7.0,2
XY-ULG,33,4.0,1
XY-ULG,35,5.0,2
XY-ULG,36,5.0,1
XY-ULG,37,1.0,1
XY-ULG,39,10.0,3
XY-ULG,40,7.0,2
XY-ULG,41,2.0,2
XY-ULG,42,5.0,3
XY-ULG,43,3.0,2
XY-ULG,44,4.0,1
XY-ULG,45,4.0,1
XY-ULG,48,1.0,1
XY-ULG,49,1.0,1
XY-ULG,50,7.0,2
XY-ULG,52,5.0,2
XY-ULG,54,2.0,1
XY-ULG,56,4.0,3
XY-ULG,57,5.0,3
XY-ULG,58,1.0,1
XY-ULG,59,4.0,3
XY-ULG,61,2.0,1
XY-ULG,62,6.0,2
XY-ULG,63,2.0,2
XY-ULG,64,6.0,2
XY-ULG,65,5.0,1
XY-ULG,66,7.0,2
XY-ULG,68,3.0,1
XY-ULG,69,6.0,2
XY-ULG,70,5.0,1
XY-ULG,71,2.0,1
XY-ULG,72,3.0,1
XY-ULG,73,2.0,2
XY-ULG,74,3.0,1
XY-ULG,75,6.0,3
XY-ULG,77,9.0,2
XY-ULG,78,2.0,1
XY-ULG,79,5.0,2
XY-ULG,80,1.0,1
XY-ULG,81,5.0,2
XY-ULG,82,3.0,1
XY-ULG,83,3.0,2
XY-ULG,84,3.0,2
XY-ULG,86,5.0,2
XY-ULG,87,2.0,1
XY-ULG,88,10.0,3
XY-ULG,89,5.0,3
XY-ULG,90,1.0,1
XY-ULG,91,5.0,3
XY-ULG,92,4.0,1
XY-ULG,93,3.0,2
XY-ULG,95,1.0,1
XY-ULG,96,5.0,1
XY-ULG,97,2.0,1
XY-ULG,98,2.0,1
XY-ULG,101,6.0,2
XY-ULG,102,6.0,2
XY-ULG,103,1.0,1
XY-ULG,104,7.0,3
XY-ULG,105,3.0,1
XY-ULG,106,7.0,2
XY-ULG,107,3.0,1
XY-ULG,108,2.0,1
XY-ULG,109,4.0,1
XY-ULG,110,2.0,1
XY-ULG,111,1.0,1
XY-ULG,112,4.0,1
XY-ULG,114,5.0,1
XY-ULG,115,5.0,1
XY-ULG,116,3.0,3
XY-ULG,117,5.0,1
XY-ULG,118,3.0,2
XY-ULG,119,5.0,2
XY-ULG,120,2.0,2
XY-ULG,122,1.0,1
XY-ULG,123,3.0,1
XY-ULG,125,5.0,3
XY-ULG,126,3.0,2
XY-ULG,127,1.0,1
XY-ULG,128,3.0,2
XY-ULG,130,11.0,3
XY-ULG,131,5.0,2
XY-ULG,134,3.0,3
XY-ULG,136,1.0,1
XY-ULG,137,4.0,3
XY-ULG,138,2.0,1
XY-ULG,139,5.0,3
XY-ULG,140,2.0,1
XY-ULG,141,8.0,3
XY-ULG,142,8.0,3
XY-ULG,146,6.0,3
XY-ULG,148,3.0,2
XY-ULG,149,1.0,1
XY-ULG,150,8.0,3
XY-ULG,151,1.0,1
XY-ULG,152,3.0,1
XY-ULG,153,6.0,2
XY-ULG,154,7.0,3
XY-ULG,155,5.0,2
XY-ULG,156,4.0,1
XY-ULG,157,11.0,3
XY-ULG,159,3.0,1
XY-ULG,160,2.0,1
XY-ULG,161,3.0,1
XY-ULG,162,3.0,2
XY-ULG,164,6.0,3
XY-ULG,165,8.0,2
XY-ULG,167,5.0,1
XY-ULG,169,5.0,1
XY-ULG,170,5.0,1
XY-ULG,171,1.0,1
XY-ULG,172,1.0,1
XY-ULG,173,2.0,2
XY-ULG,174,4.0,1
XY-ULG,176,5.0,2
XY-ULG,177,2.0,1
XY-ULG,179,8.0,3
XY-ULG,181,1.0,1
XY-ULG,184,9.0,4
XY-ULG,185,4.0,1
XY-ULG,189,8.0,2
XY-ULG,191,3.0,3
XY-ULG,193,7.0,2
XY-ULG,195,5.0,1
XY-ULG,196,2.0,1
XY-ULG,197,2.0,1
XY-ULG,198,8.0,2
XY-ULG,199,3.0,1
XY-ULG,200,4.0,1
XY-ULG,203,5.0,2
XY-ULG,204,8.0,2
XY-ULG,206,8.0,3
XY-ULG,207,1.0,1
XY-ULG,208,1.0,1
XY-ULG,210,3.0,2
XY-ULG,213,5.0,2
XY-ULG,214,5.0,3
XY-ULG,217,1.0,1
XY-ULG,218,1.0,1
XY-ULG,219,5.0,1
XY-ULG,220,1.0,1
XY-ULG,221,1.0,1
XY-ULG,222,2.0,1
XY-ULG,223,7.0,2
XY-ULG,224,2.0,1
XY-ULG,226,7.0,3
XY-ULG,227,4.0,1
XY-ULG,228,3.0,2
XY-ULG,229,1.0,1
XY-ULG,230,1.0,1
XY-ULG,231,6.0,2
XY-ULG,232,3.0,1
XY-ULG,233,2.0,2
XY-ULG,234,10.0,2
XY-ULG,238,6.0,2
XY-ULG,239,3.0,2
XY-ULG,240,3.0,1
XY-ULG,241,10.0,4
XY-ULG,242,5.0,1
XY-ULG,243,4.0,1
XY-ULG,246,3.0,1
XY-ULG,247,7.0,3
XY-ULG,248,1.0,1
XY-ULG,249,4.0,1
XY-ULG,250,2.0,2
XY-ULG,251,4.0,1
XY-ULG,252,7.0,2
XY-ULG,253,4.0,1
XY-ULG,254,10.0,4
XY-ULG,255,3.0,1
XY-ULG,256,5.0,1
XY-ULG,257,3.0,2
XY-ULG,258,6.0,2
XY-ULG,259,4.0,2
XY-ULG,260,2.0,2
XY-ULG,264,5.0,2
XY-ULG,265,2.0,1
XY-ULG,266,1.0,1
XY-ULG,268,4.0,2
XY-ULG,269,2.0,2
XY-ULG,270,3.0,2
XY-ULG,271,5.0,2
XY-ULG,272,3.0,2
XY-ULG,273,2.0,2
XY-ULG,274,5.0,1
XY-ULG,276,9.0,2
XY-ULG,277,7.0,2
XY-ULG,278,2.0,2
XY-ULG,279,6.0,2
XY-ULG,280,2.0,2
XY-ULG,281,7.0,2
XY-ULG,282,4.0,1
XY-ULG,283,1.0,1
XY-ULG,285,8.0,3
XY-ULG,286,5.0,2
XY-ULG,287,3.0,1
XY-ULG,288,3.0,2
XY-ULG,289,9.0,3
XY-ULG,290,5.0,2
XY-ULG,291,1.0,1
XY-ULG,292,2.0,1
XY-ULG,293,4.0,1
XY-ULG,295,6.0,2
XY-ULG,296,1.0,1
XY-ULG,297,4.0,1
XY-ULG,298,2.0,1
XY-ULG,300,8.0,2
XY-ULG,301,2.0,1
XY-ULG,302,5.0,1
XY-ULG,303,5.0,2
XY-ULG,304,4.0,1
XY-ULG,305,4.0,1
XY-ULG,307,5.0,1
XY-ULG,308,1.0,1
XY-ULG,309,7.0,3
XY-ULG,313,1.0,1
XY-ULG,314,1.0,1
XY-ULG,318,12.0,3
XY-ULG,319,3.0,3
XY-ULG,320,10.0,4
XY-ULG,322,5.0,3
XY-ULG,324,1.0,1
XY-ULG,327,5.0,2
XY-ULG,328,5.0,2
XY-ULG,330,6.0,2
XY-ULG,331,3.0,1
XY-ULG,332,7.0,2
XY-ULG,333,4.0,1
XY-ULG,334,6.0,2
XY-ULG,335,5.0,1
XY-ULG,336,4.0,1
XY-ULG,337,4.0,1
XY-ULG,338,1.0,1
XY-ULG,340,4.0,2
XY-ULG,341,1.0,1
XY-ULG,343,5.0,2
XY-ULG,344,3.0,2
XY-ULG,345,2.0,1
XY-ULG,347,7.0,2
XY-ULG,348,2.0,1
XY-ULG,349,2.0,1
XY-ULG,350,6.0,2
XY-ULG,351,3.0,2
XY-ULG,352,4.0,1
XY-ULG,353,1.0,1
XY-ULG,354,5.0,2
XY-ULG,355,1.0,1
XY-ULG,356,2.0,1
XY-ULG,357,10.0,3
XY-ULG,359,6.0,2
XY-ULG,361,5.0,2
XY-ULG,362,3.0,1
XY-ULG,363,1.0,1
XY-ULG,364,3.0,1
XY-UQX,2,4.0,2
XY-UQX,3,4.0,1
XY-UQX,5,1.0,1
XY-UQX,7,6.0,2
XY-UQX,9,7.0,3
XY-UQX,11,1.0,1
XY-UQX,12,1.0,1
XY-UQX,13,3.0,1
XY-UQX,14,8.0,2
XY-UQX,15,1.0,1
XY-UQX,16,3.0,2
XY-UQX,17,6.0,2
XY-UQX,18,7.0,3
XY-UQX,19,4.0,2
XY-UQX,25,1.0,1
XY-UQX,27,5.0,1
XY-UQX,28,2.0,1
XY-UQX,29,1.0,1
XY-UQX,30,6.0,2
XY-UQX,31,1.0,1
XY-UQX,32,4.0,1
XY-UQX,34,3.0,2
XY-UQX,35,3.0,1
XY-UQX,37,8.0,2
XY-UQX,39,2.0,1
XY-UQX,40,1.0,1
XY-UQX,41,4.0,1
XY-UQX,42,3.0,1
XY-UQX,43,5.0,2
XY-UQX,44,1.0,1
XY-UQX,45,3.0,2
XY-UQX,46,2.0,1
XY-UQX,48,4.0,1
XY-UQX,49,6.0,2
XY-UQX,51,2.0,1
XY-UQX,52,3.0,1
XY-UQX,53,1.0,1
XY-UQX,54,7.0,2
XY-UQX,55,1.0,1
XY-UQX,59,5.0,1
XY-UQX,61,7.0,3
XY-UQX,64,3.0,1
XY-UQX,65,8.0,2
XY-UQX,66,6.0,3
XY-UQX,67,1.0,1
XY-UQX,68,2.0,1
XY-UQX,69,1.0,1
XY-UQX,70,3.0,1
XY-UQX,71,3.0,2
XY-UQX,72,6.0,2
XY-UQX,73,3.0,1
XY-UQX,75,5.0,1
XY-UQX,76,5.0,2
XY-UQX,77,2.0,2
XY-UQX,78,5.0,2
XY-UQX,79,4.0,2
XY-UQX,80,5.0,1
XY-UQX,81,2.0,1
XY-UQX,82,8.0,2
XY-UQX,85,2.0,1
XY-UQX,86,3.0,2
XY-UQX,87,4.0,1
XY-UQX,88,4.0,1
XY-UQX,89,11.0,3
XY-UQX,90,7.0,3
XY-UQX,91,11.0,4
XY-UQX,94,2.0,2
XY-UQX,95,8.0,4
XY-UQX,97,7.0,2
XY-UQX,98,9.0,3
XY-UQX,99,1.0,1
XY-UQX,100,2.0,1
XY-UQX,101,3.0,1
XY-UQX,102,8.0,4
XY-UQX,103,1.0,1
XY-UQX,104,9.0,3
XY-UQX,105,3.0,1
XY-UQX,107,3.0,2
XY-UQX,108,3.0,1
XY-UQX,109,1.0,1
XY-UQX,110,13.0,4
XY-UQX,112,1.0,1
XY-UQX,114,4.0,2
XY-UQX,115,3.0,1
XY-UQX,117,2.0,1
XY-UQX,118,9.0,2
XY-UQX,119,3.0,1
XY-UQX,120,5.0,2
XY-UQX,121,2.0,1
XY-UQX,122,8.0,2
XY-UQX,123,10.0,2
XY-UQX,124,4.0,4
XY-UQX,126,2.0,1
XY-UQX,127,7.0,2
XY-UQX,128,2.0,1
XY-UQX,129,4.0,3
XY-UQX,130,3.0,2
XY-UQX,131,7.0,3
XY-UQX,132,2.0,2
XY-UQX,133,4.0,2
XY-UQX,135,2.0,1
XY-UQX,136,4.0,2
XY-UQX,137,1.0,1
XY-UQX,140,5.0,2
XY-UQX,141,3.0,2
XY-UQX,142,1.0,1
XY-UQX,143,1.0,1
XY-UQX,144,3.0,2
XY-UQX,145,1.0,1
XY-UQX,147,1.0,1
XY-UQX,148,1.0,1
XY-UQX,150,3.0,3
XY-UQX,151,5.0,1
XY-UQX,152,3.0,1
XY-UQX,155,2.0,1
XY-UQX,156,4.0,2
XY-UQX,158,1.0,1
XY-UQX,160,3.0,1
XY-UQX,162,2.0,1
XY-UQX,163,1.0,1
XY-UQX,164,5.0,1
XY-UQX,165,7.0,3
XY-UQX,166,5.0,2
XY-UQX,167,1.0,1
XY-UQX,168,2.0,1
XY-UQX,169,1.0,1
XY-UQX,170,9.0,3
XY-UQX,172,1.0,1
XY-UQX,173,6.0,2
XY-UQX,174,5.0,3
XY-UQX,175,3.0,1
XY-UQX,176,8.0,2
XY-UQX,177,7.0,2
XY-UQX,178,4.0,1
XY-UQX,179,7.0,3
XY-UQX,182,9.0,4
XY-UQX,183,2.0,1
XY-UQX,184,1.0,1
XY-UQX,185,10.0,3
XY-UQX,186,3.0,1
XY-UQX,187,1.0,1
XY-UQX,188,5.0,3
XY-UQX,190,1.0,1
XY-UQX,191,3.0,1
XY-UQX,192,3.0,1
XY-UQX,193,4.0,2
XY-UQX,194,5.0,3
XY-UQX,195,1.0,1
XY-UQX,196,1.0,1
XY-UQX,197,2.0,1
XY-UQX,198,7.0,3
XY-UQX,199,4.0,1
XY-UQX,201,8.0,4
XY-UQX,202,3.0,2
XY-UQX,204,5.0,2
XY-UQX,207,4.0,2
XY-UQX,208,2.0,1
XY-UQX,210,5.0,2
XY-UQX,211,2.0,2
XY-UQX,212,2.0,2
XY-UQX,213,6.0,2
XY-UQX,214,9.0,3
XY-UQX,217,3.0,1
XY-UQX,218,3.0,2
XY-UQX,219,1.0,1
XY-UQX,223,5.0,1
XY-UQX,225,9.0,3
XY-UQX,226,6.0,3
XY-UQX,228,2.0,1
XY-UQX,229,5.0,2
XY-UQX,230,5.0,2
XY-UQX,231,6.0,3
XY-UQX,232,3.0,1
XY-UQX,233,2.0,1
XY-UQX,234,2.0,1
XY-UQX,235,3.0,2
XY-UQX,236,4.0,1
XY-UQX,238,9.0,4
XY-UQX,239,5.0,2
XY-UQX,241,4.0,2
XY-UQX,242,3.0,2
XY-UQX,243,3.0,1
XY-UQX,245,3.0,1
XY-UQX,248,7.0,2
XY-UQX,249,5.0,1
XY-UQX,250,1.0,1
XY-UQX,251,5.0,1
XY-UQX,252,4.0,1
XY-UQX,253,1.0,1
XY-UQX,254,5.0,2
XY-UQX,255,4.0,2
XY-UQX,256,4.0,1
XY-UQX,257,4.0,2
XY-UQX,261,2.0,1
XY-UQX,262,6.0,2
XY-UQX,263,1.0,1
XY-UQX,264,3.0,1
XY-UQX,266,10.0,2
XY-UQX,268,3.0,2
XY-UQX,270,3.0,1
XY-UQX,271,5.0,2
XY-UQX,272,1.0,1
XY-UQX,273,7.0,3
XY-UQX,275,5.0,1
XY-UQX,277,3.0,2
XY-UQX,278,3.0,1
XY-UQX,279,1.0,1
XY-UQX,280,7.0,3
XY-UQX,281,1.0,1
XY-UQX,282,3.0,1
XY-UQX,284,1.0,1
XY-UQX,285,6.0,2
XY-UQX,286,1.0,1
XY-UQX,288,3.0,1
XY-UQX,289,5.0,2
XY-UQX,290,5.0,2
XY-UQX,291,1.0,1
XY-UQX,292,4.0,2
XY-UQX,293,4.0,1
XY-UQX,294,9.0,2
XY-UQX,295,3.0,1
XY-UQX,296,5.0,1
XY-UQX,297,5.0,1
XY-UQX,298,5.0,1
XY-UQX,299,6.0,3
XY-UQX,300,2.0,2
XY-UQX,301,4.0,1
XY-UQX,302,3.0,2
XY-UQX,303,4.0,2
